goto,getstatic,invokevirtual,dup,istore_1,1
goto,iload,aload,arraylength,if_icmpge,1
goto,iload,iload_1,if_icmpge,aload,1
goto,iload,iload_1,if_icmpge,getstatic,1
goto,iload_2,aload_1,arraylength,if_icmpge,1
goto,iload_3,bipush,if_icmpge,getstatic,1
i2b,bastore,iinc,goto,iload_2,1
i2d,ddiv,dstore_2,iconst_0,istore,1
i2d,dload_2,dmul,dconst_1,dsub,1
i2d,dload_2,dmul,ldc2_w,dsub,1
iadd,bipush,idiv,multianewarray,putstatic,1
iadd,iconst_1,iadd,daload,dadd,1
iadd,iconst_1,iadd,daload,dstore,1
iadd,istore_2,iinc,goto,iload_3,1
iadd,newarray,putstatic,iload_1,bipush,1
iadd,newarray,putstatic,ldc2_w,iload_1,1
iconst_0,aaload,invokestatic,istore_1,iload_1,1
iconst_0,istore,bipush,istore,dload,1
iconst_0,istore,iload,aload,arraylength,1
iconst_0,istore_2,iconst_0,istore_3,iload_3,1
iconst_0,istore_2,iload_2,aload_1,arraylength,1
iconst_0,istore_3,iload_3,bipush,if_icmpge,1
iconst_1,iadd,daload,dadd,dstore,1
iconst_1,iadd,daload,dstore,getstatic,1
iconst_1,if_icmplt,aload_0,iconst_0,aaload,1
iconst_1,ior,istore,iload,iconst_3,1
iconst_2,invokestatic,invokevirtual,imul,anewarray,1
iconst_2,ior,istore,iload,iconst_3,1
iconst_2,ishl,iload,iadd,istore_2,1
idiv,multianewarray,putstatic,iconst_2,invokestatic,1
if_icmpge,aload,getstatic,iload,aaload,1
if_icmpge,aload,iload,new,dup,1
if_icmpge,aload_1,iload_2,iload_2,bipush,1
if_icmpge,getstatic,iload,iload,i2d,1
if_icmpge,getstatic,iload_0,iload_3,iadd,1
if_icmpge,iload_1,getstatic,iload_1,aaload,1
if_icmplt,aload_0,iconst_0,aaload,invokestatic,1
ifgt,iload_2,iconst_2,ishl,iload,1
ifle,iload,iconst_1,ior,istore,1
ifle,iload,iconst_2,ior,istore,1
