invokevirtual,iconst_0,istore,1
invokevirtual,imul,anewarray,1
invokevirtual,invokevirtual,iconst_0,1
ishl,iload,iadd,1
istore,bipush,istore,1
istore,dload,dload,1
istore,iload,aload,1
istore_1,aload_0,arraylength,1
istore_1,getstatic,arraylength,1
istore_1,iload_1,bipush,1
istore_2,iconst_0,istore_3,1
istore_2,iinc,goto,1
istore_2,iload_2,aload_1,1
istore_3,iload_3,bipush,1
ldc2_w,dsub,dastore,1
ldc2_w,iload_1,i2d,1
multianewarray,putstatic,iconst_2,1
new,dup,getstatic,1
newarray,putstatic,iload_1,1
newarray,putstatic,ldc2_w,1
putstatic,iconst_2,invokestatic,1
putstatic,iload_1,bipush,1
putstatic,iload_1,iload_1,1
putstatic,ldc2_w,iload_1,1
sipush,istore_1,aload_0,1
