dload_3,dmul,dconst_1,dsub,1
dload_3,dmul,ldc2_w,dsub,1
dmul,dconst_1,dsub,dastore,1
dmul,ldc2_w,dsub,dastore,1
dstore,getstatic,iload_1,iload,1
dstore,iconst_0,istore,bipush,1
dstore_3,iconst_0,istore,iload_2,1
dsub,dastore,getstatic,iload,1
dsub,dastore,iinc,goto,1
dup,getstatic,checkcast,invokespecial,1
dup,ifnonnull,new,dup,1
dup,invokespecial,astore_0,aload_0,1
dup,invokespecial,checkcast,aastore,1
dup,invokespecial,ldc,invokevirtual,1
dup,invokespecial,putstatic,iconst_0,1
dup,invokespecial,putstatic,iload_2,1
dup,ldc,invokespecial,athrow,1
dup,ldc,invokestatic,astore,1
getstatic,aload_0,invokevirtual,return,1
getstatic,astore,aload,dup,1
getstatic,checkcast,invokespecial,astore,1
getstatic,iload,aaload,invokevirtual,1
getstatic,iload,bipush,imul,1
getstatic,iload_1,getstatic,invokestatic,1
getstatic,invokestatic,checkcast,arraylength,1
getstatic,invokestatic,iload_1,aaload,1
goto,ifeq,aload_1,iconst_0,1
goto,ifne,iconst_1,goto,1
goto,iload,bipush,if_icmpge,1
goto,iload_1,getstatic,invokestatic,1
i2b,bastore,nop,goto,1
i2d,ddiv,dstore_3,iconst_0,1
i2d,dload_3,dmul,dconst_1,1
i2d,dload_3,dmul,ldc2_w,1
iadd,bipush,idiv,newarray,1
iadd,istore,goto,iload,1
iadd,istore_3,iload,iconst_2,1
iadd,newarray,putstatic,iload_2,1
iadd,newarray,putstatic,ldc2_w,1
iconst_0,aaload,astore_3,aload_3,1
iconst_0,anewarray,checkcast,putstatic,1
iconst_0,ifeq,aload_1,iconst_0,1
iconst_0,ifne,iconst_1,goto,1
iconst_0,istore,aload,invokevirtual,1
iconst_0,istore,aload,new,1
iconst_0,istore,aload_2,iload,1
iconst_0,istore,bipush,istore,1
iconst_0,istore,iload,bipush,1
iconst_0,istore,iload_2,bipush,1
iconst_0,istore_3,iconst_0,istore,1
iconst_0,newarray,putstatic,iconst_0,1
iconst_0,newarray,putstatic,return,1
iconst_1,goto,ifeq,aload_1,1
iconst_1,goto,ifne,iconst_1,1
iconst_1,iadd,daload,dadd,1
iconst_1,iadd,daload,dstore,1
iconst_1,ior,istore,iload,1
iconst_2,iadd,istore,goto,1
iconst_2,invokestatic,invokevirtual,imul,1
