aload_0,ldc2_w,putfield,aload_0,ldc2_w,24
ldc2_w,putfield,aload_0,ldc2_w,putfield,24
putfield,aload_0,ldc2_w,putfield,aload_0,24
aload,dup,getfield,dload,dload,6
aload_0,getfield,iload,aaload,getfield,6
dload,dload,dmul,dload,dmul,6
dup,getfield,dload,dload,dmul,6
getfield,dload,dload,dmul,dload,6
aload_0,ldc2_w,putfield,aload_0,areturn,5
astore_0,aload_0,ldc2_w,putfield,aload_0,5
dup,invokespecial,astore_0,aload_0,ldc2_w,5
invokespecial,astore_0,aload_0,ldc2_w,putfield,5
new,dup,invokespecial,astore_0,aload_0,5
putfield,aload,dup,getfield,dload,5
aload,getfield,aload,getfield,dmul,4
dadd,putfield,aload,dup,getfield,4
dmul,dadd,putfield,aload,dup,4
aaload,getfield,aload_0,getfield,iload,3
aload,dup,getfield,dload_1,aload,3
aload,getfield,aload,getfield,dsub,3
aload,getfield,dmul,dadd,putfield,3
aload,getfield,dstore,aload,getfield,3
aload,getfield,dsub,dstore,dload,3
dload,aload,getfield,dsub,dstore,3
dload,dmul,dload,dmul,dadd,3
dload,dmul,dload,dmul,dsub,3
dload,dmul,dsub,putfield,aload,3
dload_1,aload,getfield,dmul,dadd,3
dmul,dload,dmul,dadd,putfield,3
dmul,dload,dmul,dsub,putfield,3
dmul,dsub,putfield,aload,dup,3
dneg,ldc2_w,ddiv,putfield,aload_0,3
dstore,aload,getfield,dstore,aload,3
dsub,putfield,aload,dup,getfield,3
dup,getfield,dload_1,aload,getfield,3
getfield,aload_0,getfield,iload,aaload,3
getfield,dload_1,aload,getfield,dmul,3
getfield,dstore,aload,getfield,dstore,3
getfield,iload,aaload,getfield,aload_0,3
getfield,iload,aaload,getfield,dmul,3
if_icmpge,aload_3,iload,aaload,astore,3
iinc,goto,iload,iconst_5,if_icmpge,3
iload,aaload,getfield,aload_0,getfield,3
iload,aaload,getfield,dmul,dadd,3
aload,getfield,dmul,aload,getfield,2
aload_0,getfield,arraylength,if_icmpge,aload_0,2
aload_0,getfield,iload,aaload,astore,2
aload_2,invokevirtual,invokestatic,aastore,invokevirtual,2
aload_3,iload,aaload,astore,aload,2
anewarray,dup,iconst_0,aload_2,invokevirtual,2
arraylength,if_icmpge,aload_0,getfield,iload,2
dadd,dload,dload,dmul,dadd,2
dadd,putfield,iinc,goto,iload,2
dconst_0,dstore,iconst_0,istore,iload,2
dload,dmul,dadd,putfield,aload,2
dmul,aload,getfield,aload,getfield,2
dmul,dadd,dload,dload,dmul,2
dmul,dadd,putfield,iinc,goto,2
dstore,dload,aload,getfield,dsub,2
dstore,iload,iconst_1,iadd,istore,2
dsub,dstore,dload,aload,getfield,2
dup,iconst_0,aload_2,invokevirtual,invokestatic,2
getfield,aload,getfield,dmul,dadd,2
getfield,arraylength,if_icmpge,aload_0,getfield,2
