invokespecial,aastore,iinc,1
invokespecial,aload_0,aload_0,1
invokespecial,aload_0,dconst_0,1
invokespecial,iinc,goto,1
invokespecial,invokestatic,pop,1
invokespecial,putstatic,return,1
invokestatic,invokevirtual,invokevirtual,1
invokestatic,invokevirtual,istore,1
invokestatic,istore_1,getstatic,1
invokestatic,pop,iload_0,1
invokevirtual,dload,aload,1
invokevirtual,iinc,goto,1
invokevirtual,invokevirtual,return,1
invokevirtual,istore,new,1
invokevirtual,pop,aload_0,1
invokevirtual,pop,goto,1
istore,aload,iload,1
istore,iload,anewarray,1
istore,iload,iload_0,1
istore,new,dup,1
istore_1,aload_0,arraylength,1
istore_1,getstatic,getstatic,1
istore_1,iload_1,aload_0,1
istore_1,iload_1,bipush,1
istore_2,dconst_1,iload_2,1
isub,if_icmpge,iload,1
iushr,iload_0,iadd,1
ldc,invokespecial,putstatic,1
new,dup,aload_1,1
new,dup,iload,1
new,dup,ldc,1
newarray,astore_1,iload_0,1
newarray,astore_2,iload_0,1
newarray,astore_3,iconst_0,1
pop,aload_0,aload_2,1
pop,goto,return,1
pop,iload_0,iload,1
putfield,aload_0,aload_1,1
putfield,aload_0,aload_2,1
putfield,aload_0,aload_3,1
putfield,aload_0,dconst_0,1
putfield,aload_0,dup,1
putfield,aload_0,invokevirtual,1
putfield,iinc,goto,1
sipush,istore_1,aload_0,1
