13:36:41.193 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
13:36:41.263 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
astore,aload,dup,invokevirtual,dload_1,1
astore,aload,invokevirtual,aload,invokevirtual,1
astore,aload,invokevirtual,dstore,aload,1
astore,dload,aload,invokevirtual,dsub,1
astore,dload,ldc2_w,aload,invokevirtual,1
astore_3,aload_3,invokestatic,istore_2,new,1
astore_3,getstatic,ldc,iconst_1,anewarray,1
astore_3,iconst_0,istore,iconst_4,istore,1
dadd,aload,invokevirtual,aload,invokevirtual,1
dadd,dmul,dadd,dstore,iload,1
dadd,dstore,iinc,goto,iload,1
dadd,dstore,iload,iconst_1,iadd,1
dadd,dstore_1,dload_3,aload_0,getfield,1
dadd,dstore_3,dload,aload_0,getfield,1
dconst_0,dstore,dconst_0,dstore,dconst_0,1
dconst_0,dstore,dconst_0,dstore,iconst_0,1
dconst_0,dstore,iconst_0,istore,aload_0,1
dconst_0,dstore,iconst_0,istore,iconst_5,1
dconst_0,dstore_3,dconst_0,dstore,dconst_0,1
dconst_0,dstore_3,dconst_0,dstore,iconst_0,1
ddiv,dstore,aload,invokevirtual,dstore,1
ddiv,dsub,dstore,iinc,goto,1
ddiv,putfield,aload_0,dload,dneg,1
ddiv,putfield,aload_0,dload_3,dneg,1
dload,aload,invokevirtual,aload,invokevirtual,1
dload,aload_0,getfield,iload,aaload,1
dload,ddiv,dsub,dstore,iinc,1
dload,dload,dmul,dadd,dload,1
dload,dload,dmul,ddiv,dstore,1
dload,dload,dmul,dload,dload,1
dload,dmul,dadd,dload,dload,1
dload,dmul,dadd,invokevirtual,iinc,1
dload,dmul,ddiv,dstore,aload,1
dload,dmul,dload,dload,dmul,1
dload,dneg,ldc2_w,ddiv,putfield,1
dload,invokestatic,dstore,dload,aload,1
dload,invokestatic,dstore,dload_1,dload,1
dload,ldc2_w,aload,invokevirtual,dmul,1
dload_1,aload_0,getfield,iload,aaload,1
dload_1,dload,dload,dmul,ddiv,1
dload_1,dload_1,dmul,dload_3,dload_3,1
dload_1,dload_3,dload,invokevirtual,pop,1
dload_1,dmul,dload_3,dload_3,dmul,1
dload_1,dneg,ldc2_w,ddiv,putfield,1
dload_3,aload_0,getfield,iload,aaload,1
dload_3,dload,invokevirtual,pop,return,1
dload_3,dload_3,dmul,dadd,dload,1
dload_3,dmul,dadd,dload,dload,1
dload_3,dneg,ldc2_w,ddiv,putfield,1
dmul,dadd,aload,invokevirtual,aload,1
dmul,dadd,dmul,dadd,dstore,1
dmul,dadd,dstore,iinc,goto,1
dmul,dadd,dstore,iload,iconst_1,1
dmul,dadd,dstore_1,dload_3,aload_0,1
dmul,dadd,dstore_3,dload,aload_0,1
dmul,ddiv,dstore,aload,invokevirtual,1
dmul,dload,ddiv,dsub,dstore,1
dmul,dload,dload,dmul,dadd,1
dmul,dload_3,dload_3,dmul,dadd,1
dstore,aload,dup,invokevirtual,dload,1
dstore,aload,invokevirtual,dstore,iload,1
dstore,dconst_0,dstore,dconst_0,dstore,1
dstore,dconst_0,dstore,iconst_0,istore,1
dstore,dload,aload,invokevirtual,aload,1
dstore,dload,dload,dmul,dload,1
dstore,dload,invokestatic,dstore,dload,1
dstore,dload,invokestatic,dstore,dload_1,1
dstore,dload_1,dload,dload,dmul,1
dstore,dload_1,dload_1,dmul,dload_3,1
dstore,iconst_0,istore,aload_0,getfield,1
dstore,iconst_0,istore,iconst_5,istore,1
dstore_1,aload,invokevirtual,aload,invokevirtual,1
dstore_1,dload_3,aload_0,getfield,iload,1
dstore_3,aload,invokevirtual,aload,invokevirtual,1
dstore_3,dconst_0,dstore,dconst_0,dstore,1
dstore_3,dconst_0,dstore,iconst_0,istore,1
dstore_3,dload,aload_0,getfield,iload,1
dsub,dstore,dload,dload,dmul,1
dsub,dstore,dload_1,dload_1,dmul,1
dsub,dstore,iinc,goto,iload,1
dsub,dstore_1,aload,invokevirtual,aload,1
dsub,dstore_3,aload,invokevirtual,aload,1
dup,iconst_0,getstatic,invokevirtual,aastore,1
dup,iconst_1,getstatic,invokevirtual,aastore,1
dup,iconst_2,getstatic,invokevirtual,aastore,1
dup,iconst_3,getstatic,invokevirtual,aastore,1
dup,iconst_4,getstatic,invokevirtual,aastore,1
dup,invokespecial,astore_0,aload_0,putstatic,1
dup,invokespecial,astore_3,getstatic,ldc,1
getfield,astore_3,iconst_0,istore,iconst_4,1
getfield,iconst_0,aaload,dload_1,dload_3,1
getfield,iload,aaload,astore,aload,1
getfield,iload,aaload,astore,dload,1
getstatic,invokevirtual,aastore,dup,iconst_1,1
getstatic,invokevirtual,aastore,dup,iconst_2,1
getstatic,invokevirtual,aastore,dup,iconst_3,1
getstatic,invokevirtual,aastore,dup,iconst_4,1
getstatic,invokevirtual,aastore,putfield,dconst_0,1
goto,iload,iload,if_icmpge,dload_1,1
iadd,istore,aload_0,getfield,arraylength,1
iadd,istore,iconst_5,istore,iload,1
iconst_0,aaload,astore_3,aload_3,invokestatic,1
iconst_0,aaload,dload_1,dload_3,dload,1
iconst_0,getstatic,invokevirtual,aastore,dup,1
iconst_0,istore,aload_0,getfield,arraylength,1
iconst_0,istore,iconst_4,istore,iload,1
iconst_0,istore,iload_2,istore,iload,1
iconst_1,getstatic,invokevirtual,aastore,dup,1
iconst_1,iadd,istore,aload_0,getfield,1
iconst_1,iadd,istore,iconst_5,istore,1
iconst_2,getstatic,invokevirtual,aastore,dup,1
iconst_3,getstatic,invokevirtual,aastore,dup,1
iconst_4,getstatic,invokevirtual,aastore,putfield,1
iconst_4,istore,iload,iload,if_icmpge,1
iconst_5,anewarray,dup,iconst_0,getstatic,1
if_icmpge,aload_3,ldc2_w,invokevirtual,iinc,1
if_icmpge,dload_1,aload_0,getfield,iload,1
iload,aaload,astore,aload,dup,1
iload,aaload,astore,dload,aload,1
iload,aaload,astore,dload,ldc2_w,1
iload,iconst_1,iadd,istore,aload_0,1
iload,iconst_1,iadd,istore,iconst_5,1
iload,if_icmpge,aload_3,ldc2_w,invokevirtual,1
iload,if_icmpge,dload_1,aload_0,getfield,1
iload,iload,if_icmpge,aload_3,ldc2_w,1
iload,iload,if_icmpge,dload_1,aload_0,1
iload_2,istore,iload,iload,if_icmpge,1
invokespecial,aload_0,iconst_5,anewarray,dup,1
invokespecial,astore_0,aload_0,putstatic,return,1
invokespecial,astore_3,getstatic,ldc,iconst_1,1
invokestatic,aastore,invokevirtual,pop,iconst_0,1
invokestatic,aastore,invokevirtual,pop,return,1
invokestatic,aload_1,iconst_0,aaload,astore_3,1
invokestatic,dstore,dload,aload,invokevirtual,1
invokestatic,dstore,dload_1,dload,dload,1
invokestatic,getstatic,aload_0,invokevirtual,return,1
invokestatic,istore_2,new,dup,invokespecial,1
invokevirtual,aastore,dup,iconst_1,getstatic,1
invokevirtual,aastore,dup,iconst_2,getstatic,1
invokevirtual,aastore,dup,iconst_3,getstatic,1
invokevirtual,aastore,dup,iconst_4,getstatic,1
invokevirtual,aastore,putfield,dconst_0,dstore_1,1
invokevirtual,aload,invokevirtual,dmul,aload,1
invokevirtual,aload,invokevirtual,dmul,dload,1
invokevirtual,aload,invokevirtual,dsub,dstore,1
invokevirtual,aload,invokevirtual,dsub,dstore_1,1
invokevirtual,aload,invokevirtual,dsub,dstore_3,1
invokevirtual,dmul,dadd,aload,invokevirtual,1
invokevirtual,dmul,dadd,dmul,dadd,1
invokevirtual,dmul,dadd,dstore,iinc,1
invokevirtual,dmul,dadd,dstore_1,dload_3,1
invokevirtual,dmul,dadd,dstore_3,dload,1
invokevirtual,dmul,dadd,invokevirtual,iinc,1
invokevirtual,dmul,dload,ddiv,dsub,1
invokevirtual,dstore,aload,dup,invokevirtual,1
invokevirtual,dstore,iload,iconst_1,iadd,1
invokevirtual,dsub,dstore,dload,dload,1
invokevirtual,dsub,dstore,dload_1,dload_1,1
invokevirtual,dsub,dstore_1,aload,invokevirtual,1
invokevirtual,dsub,dstore_3,aload,invokevirtual,1
invokevirtual,pop,iconst_0,istore,iload_2,1
istore,iconst_4,istore,iload,iload,1
istore,iload,iload,if_icmpge,dload_1,1
istore,iload_2,istore,iload,iload,1
istore_2,new,dup,invokespecial,astore_3,1
istore_3,aload_2,ldc2_w,invokevirtual,nop,1
ldc,invokestatic,aload_1,iconst_0,aaload,1
ldc,invokestatic,getstatic,aload_0,invokevirtual,1
ldc2_w,aload,invokevirtual,dmul,aload,1
ldc2_w,ddiv,putfield,aload_0,areturn,1
ldc2_w,ddiv,putfield,aload_0,dload,1
ldc2_w,ddiv,putfield,aload_0,dload_3,1
ldc2_w,invokevirtual,iinc,goto,iload,1
new,dup,invokespecial,astore_0,aload_0,1
new,dup,invokespecial,astore_3,getstatic,1
pop,iconst_0,istore,iload_2,istore,1
putfield,aload_0,dload,dneg,ldc2_w,1
putfield,aload_0,dload_3,dneg,ldc2_w,1
putfield,dconst_0,dstore_1,dconst_0,dstore_3,1
