13:22:34.385 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
13:22:34.450 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
5,13
6,7
64,4
96,1
33,1
211,1
22,1
343,1
172,1
14,1
