13:21:42.418 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
13:21:42.443 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
5,6
6,2
10,2
29,2
36,1
37,1
40,1
41,1
9,1
299,1
11,1
108,1
15,1
49,1
20,1
22,1
