iload,iload_3,invokestatic,1
iload,imul,istore,1
iload,invokespecial,aastore,1
iload,invokespecial,invokevirtual,1
iload,invokestatic,aload_1,1
iload,new,dup,1
iload_1,iadd,iconst_1,1
iload_1,iload,idiv,1
iload_1,iload_2,if_icmpge,1
iload_1,iload_2,if_icmpgt,1
iload_1,iload_2,invokespecial,1
iload_1,invokespecial,invokevirtual,1
iload_1,istore,aload,1
iload_1,istore,iload,1
iload_1,newarray,astore,1
iload_1,newarray,astore_2,1
iload_1,newarray,astore_3,1
iload_2,iadd,iconst_1,1
iload_2,iadd,iload_1,1
iload_2,if_icmpge,aload_0,1
iload_2,if_icmpgt,aload_0,1
iload_2,invokespecial,dreturn,1
iload_3,i2d,ddiv,1
iload_3,iload,invokestatic,1
iload_3,invokestatic,aload_1,1
imul,iconst_1,iushr,1
imul,istore,iload,1
invokespecial,aastore,iinc,1
invokespecial,aload_0,aload_0,1
invokespecial,aload_0,aload_1,1
invokespecial,astore_0,aload_0,1
invokespecial,iinc,goto,1
invokespecial,invokevirtual,astore_2,1
invokespecial,invokevirtual,iload_1,1
invokestatic,aload_0,invokespecial,1
invokestatic,aload_0,invokestatic,1
invokestatic,aload_2,ldc,1
invokestatic,aload_3,ldc,1
invokestatic,invokevirtual,dload,1
invokestatic,invokevirtual,istore,1
invokestatic,istore_1,getstatic,1
invokestatic,sipush,istore_1,1
invokevirtual,astore_2,getstatic,1
invokevirtual,dload,aload,1
invokevirtual,iinc,goto,1
invokevirtual,iload_1,iload,1
invokevirtual,istore,getstatic,1
invokevirtual,pop,aload_0,1
invokevirtual,pop,goto,1
istore,aload,iload,1
istore,getstatic,new,1
istore,iload,anewarray,1
istore,iload_1,istore,1
istore_1,aload_0,arraylength,1
istore_1,aload_0,getfield,1
istore_1,bipush,istore_2,1
istore_1,getstatic,getstatic,1
istore_3,dconst_1,iload_3,1
isub,if_icmpge,iload,1
iushr,iload_1,iadd,1
ldc,invokespecial,putstatic,1
ldc,invokestatic,aload_2,1
ldc,invokestatic,aload_3,1
ldc,invokestatic,sipush,1
new,dup,aconst_null,1
new,dup,aload_2,1
new,dup,iload,1
new,dup,invokespecial,1
new,dup,ldc,1
newarray,astore,iconst_0,1
newarray,astore_2,iload_1,1
newarray,astore_3,iload_1,1
nop,aload,iload,1
nop,aload_0,aload_1,1
pop,aload_0,aload_2,1
pop,goto,return,1
putfield,aload_0,aload_2,1
putfield,aload_0,aload_3,1
putfield,aload_0,dup,1
putfield,aload_0,invokevirtual,1
putfield,iinc,goto,1
putstatic,new,dup,1
sipush,istore_1,aload_0,1
